"","id","trial","x","y","z","out","cond"
"2089",95,21,4,2,4,18,"passive"
"2090",95,22,4,2,2,12,"passive"
"2091",96,1,3,3,4,26,"passive"
"2092",96,2,2,3,2,11,"passive"
"2093",96,3,2,4,3,18,"passive"
"2094",96,4,3,2,2,13,"passive"
"2095",96,5,2,2,4,22,"passive"
"2096",96,6,4,4,3,24,"passive"
"2097",96,7,4,4,2,18,"passive"
"2098",96,8,2,3,3,17,"passive"
"2099",96,9,3,3,3,20,"passive"
"2100",96,10,3,4,2,15,"passive"
"2101",96,11,4,2,3,22,"passive"
"2102",96,12,2,4,4,24,"passive"
"2103",96,13,3,4,3,21,"passive"
"2104",96,14,4,3,2,17,"passive"
"2105",96,15,3,4,4,27,"passive"
"2106",96,16,2,2,2,10,"passive"
"2107",96,17,4,3,3,23,"passive"
"2108",96,18,3,3,2,14,"passive"
"2109",96,19,3,2,4,25,"passive"
"2110",96,20,2,3,4,23,"passive"
"2111",96,21,2,4,2,12,"passive"
"2112",96,22,3,2,3,19,"passive"
"2113",97,1,3,3,3,20,"passive"
"2114",97,2,3,3,2,19,"passive"
"2115",97,3,3,2,4,15,"passive"
"2116",97,4,4,2,2,16,"passive"
"2117",97,5,2,2,4,12,"passive"
"2118",97,6,4,2,4,18,"passive"
"2119",97,7,3,3,4,21,"passive"
"2120",97,8,2,2,3,11,"passive"
"2121",97,9,4,4,3,29,"passive"
"2122",97,10,4,3,3,23,"passive"
"2123",97,11,3,4,3,26,"passive"
"2124",97,12,2,4,3,23,"passive"
"2125",97,13,4,3,4,24,"passive"
"2126",97,14,3,2,2,13,"passive"
"2127",97,15,4,4,4,30,"passive"
"2128",97,16,2,3,4,18,"passive"
"2129",97,17,2,2,2,10,"passive"
"2130",97,18,2,4,4,24,"passive"
"2131",97,19,4,4,2,28,"passive"
"2132",97,20,2,3,3,17,"passive"
"2133",97,21,2,3,2,16,"passive"
"2134",97,22,2,4,2,22,"passive"
"2135",98,1,4,4,2,24,"passive"
"2136",98,2,4,2,2,22,"passive"
"2137",98,3,2,2,4,16,"passive"
"2138",98,4,3,4,3,21,"passive"
"2139",98,5,2,4,3,15,"passive"
"2140",98,6,2,2,2,10,"passive"
"2141",98,7,4,4,4,30,"passive"
"2142",98,8,2,3,2,11,"passive"
"2143",98,9,4,3,4,29,"passive"
"2144",98,10,3,2,3,19,"passive"
"2145",98,11,2,4,2,12,"passive"
"2146",98,12,4,3,2,23,"passive"
"2147",98,13,4,2,3,25,"passive"
"2148",98,14,3,3,4,23,"passive"
"2149",98,15,3,3,2,17,"passive"
"2150",98,16,3,4,4,24,"passive"
"2151",98,17,4,3,3,26,"passive"
"2152",98,18,4,2,4,28,"passive"
"2153",98,19,4,4,3,27,"passive"
"2154",98,20,2,2,3,13,"passive"
"2155",98,21,3,2,2,16,"passive"
"2156",98,22,2,3,4,17,"passive"
